Folder	ConsManifesto2024	ConsManifesto2024_Rel_Freq	GreenManifesto2024	GreenManifesto2024_Rel_Freq	LabourManifesto2024	LabourManifesto2024_Rel_Freq	LibdemManifesto2024	LibdemManifesto2024_Rel_Freq	PlaidCymruManifesto2024	PlaidCymruManifesto2024_Rel_Freq	ReformUKmanifesto2024	ReformUKmanifesto2024_Rel_Freq	SNPManifesto2024	SNPManifesto2024_Rel_Freq	TOTAL	TOTAL_Rel_Freq	RANGE	Log_Likelihood	Dispersion_DP	Dispersion_DPnorm	
lithium	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	5.78	0.94	1.00	
litigation	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
litre	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.01	0	0.00	2	0.00	2	6.97	0.81	0.85	
litter	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
little	1 	0.00	2 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	4	0.00	3	5.44	0.44	0.46	
live	8 	0.03	12 	0.06	6 	0.03	14 	0.07	8 	0.05	0	0.00	5 	0.06	53	0.04	6	13.18	0.20	0.21	
live_with	1 	0.00	1 	0.01	0	0.00	0	0.00	2 	0.01	1 	0.01	0	0.00	5	0.00	4	7.20	0.45	0.48	
liveable	0	0.00	2 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	6.82	0.64	0.68	
lived	0	0.00	0	0.00	1 	0.00	3 	0.01	2 	0.01	0	0.00	0	0.00	6	0.00	3	9.42	0.52	0.55	
livelihoods	0	0.00	2 	0.01	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	4	0.00	2	8.34	0.64	0.68	
lives	11 	0.04	15 	0.08	21 	0.09	19 	0.09	1 	0.01	0	0.00	2 	0.03	69	0.06	6	30.84	0.26	0.28	
livestock	1 	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	3	0.00	2	7.23	0.65	0.69	
living	9 	0.04	7 	0.04	9 	0.04	5 	0.02	8 	0.05	1 	0.01	18 	0.23	57	0.05	7	35.51	0.25	0.27	
living_by	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
living_with	2 	0.01	1 	0.01	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	5	0.00	3	7.32	0.49	0.52	
loan	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	3	0.00	3	5.77	0.56	0.59	
loans	1 	0.00	0	0.00	2 	0.01	2 	0.01	3 	0.02	1 	0.01	0	0.00	9	0.01	5	6.79	0.32	0.34	
lobby	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
lobbying	0	0.00	1 	0.01	2 	0.01	2 	0.01	0	0.00	0	0.00	0	0.00	5	0.00	3	6.56	0.47	0.50	
local	49 	0.19	44 	0.23	48 	0.20	44 	0.21	47 	0.28	5 	0.07	3 	0.04	240	0.20	7	28.17	0.09	0.10	
local-authorityled	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
local_authorities	9 	0.04	28 	0.15	6 	0.03	27 	0.13	7 	0.04	0	0.00	0	0.00	77	0.06	5	56.16	0.38	0.40	
local_authority	1 	0.00	2 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	4	0.00	3	5.44	0.44	0.46	
local_council	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
local_councillors	0	0.00	1 	0.01	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	3	0.00	2	6.80	0.67	0.70	
localised	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.81	0.61	0.65	
locality	0	0.00	1 	0.01	0	0.00	1 	0.00	1 	0.01	0	0.00	0	0.00	3	0.00	3	4.53	0.53	0.56	
locally	1 	0.00	0	0.00	4 	0.02	2 	0.01	3 	0.02	0	0.00	0	0.00	10	0.01	4	9.31	0.39	0.41	
locally-led	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
located	1 	0.00	0	0.00	0	0.00	1 	0.00	1 	0.01	0	0.00	0	0.00	3	0.00	3	3.95	0.48	0.50	
location	0	0.00	0	0.00	1 	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	3	0.00	2	7.35	0.66	0.70	
lock	0	0.00	0	0.00	1 	0.00	1 	0.00	2 	0.01	0	0.00	2 	0.03	6	0.00	4	9.64	0.46	0.49	
locked	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	5.78	0.94	1.00	
locked_up	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
london-centric	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	5.78	0.94	1.00	
loneliness	0	0.00	0	0.00	0	0.00	4 	0.02	0	0.00	0	0.00	0	0.00	4	0.00	1	13.85	0.82	0.87	
long	1 	0.00	3 	0.02	7 	0.03	2 	0.01	5 	0.03	0	0.00	4 	0.05	22	0.02	6	13.37	0.33	0.35	
long-awaited	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
long-delayed	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
long-promised	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
long-range	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
long-run	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
long-standing	1 	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	4	0.00	4	4.22	0.35	0.37	
long-term	10 	0.04	8 	0.04	22 	0.09	13 	0.06	3 	0.02	2 	0.03	2 	0.03	60	0.05	7	14.42	0.21	0.22	
long_haul	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
long_term	1 	0.00	2 	0.01	2 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	6	0.00	4	4.51	0.31	0.33	
long_time	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
longer	2 	0.01	3 	0.02	5 	0.02	0	0.00	0	0.00	1 	0.01	0	0.00	11	0.01	4	12.04	0.41	0.43	
longer-term	0	0.00	0	0.00	1 	0.00	2 	0.01	1 	0.01	0	0.00	0	0.00	4	0.00	3	5.81	0.49	0.52	
longer_term	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	3	0.00	3	5.48	0.55	0.58	
longstanding	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
longterm	1 	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	6.69	0.63	0.67	
look	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	5.78	0.94	1.00	
look_after	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.81	0.61	0.65	
look_at	3 	0.01	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	5	0.00	3	6.57	0.42	0.44	
look_back	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
look_for	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.60	0.59	0.63	
look_forward	0	0.00	1 	0.01	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	2	0.00	2	4.88	0.70	0.75	
look_to	5 	0.02	0	0.00	0	0.00	0	0.00	4 	0.02	0	0.00	0	0.00	9	0.01	2	19.10	0.65	0.69	
looked-after	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
looking_after	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
looking_at	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
looking_for	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
looking_to	1 	0.00	0	0.00	0	0.00	0	0.00	4 	0.02	0	0.00	0	0.00	5	0.00	2	13.97	0.66	0.70	
loophole	0	0.00	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	1	9.73	0.80	0.85	
loopholes	1 	0.00	1 	0.01	2 	0.01	2 	0.01	4 	0.02	0	0.00	0	0.00	10	0.01	5	6.66	0.29	0.30	
loopholes.	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
lose	2 	0.01	2 	0.01	0	0.00	0	0.00	1 	0.01	0	0.00	1 	0.01	6	0.00	4	7.13	0.43	0.46	
lose_out	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.01	0	0.00	0	0.00	2	0.00	2	4.65	0.68	0.73	
losing	3 	0.01	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	4	0.00	2	8.57	0.63	0.67	
losing_out	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
loss	2 	0.01	3 	0.02	0	0.00	1 	0.00	2 	0.01	0	0.00	6 	0.08	14	0.01	5	21.36	0.43	0.45	
losses	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1	0.00	1	5.48	0.94	0.99	
lost	2 	0.01	1 	0.01	7 	0.03	1 	0.00	0	0.00	1 	0.01	3 	0.04	15	0.01	6	13.71	0.42	0.44	
lottery	1 	0.00	0	0.00	1 	0.00	3 	0.01	1 	0.01	0	0.00	1 	0.01	7	0.01	5	5.55	0.33	0.35	
love	0	0.00	1 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.17	0.64	0.68	
loved	2 	0.01	1 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	5	0.00	4	5.56	0.39	0.41	
loving	2 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	5.67	0.59	0.63	
low	6 	0.02	7 	0.04	7 	0.03	2 	0.01	1 	0.01	3 	0.04	3 	0.04	29	0.02	7	8.63	0.21	0.23	
low-carbon	0	0.00	0	0.00	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	3	0.00	1	10.38	0.82	0.87	
low-cost	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
low-income	1 	0.00	1 	0.01	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	4	0.00	4	2.43	0.26	0.27	
low-level	0	0.00	3 	0.02	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	1	11.09	0.84	0.89	
low-paid	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
low-risk	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
lower	13 	0.05	2 	0.01	6 	0.03	1 	0.00	5 	0.03	2 	0.03	5 	0.06	34	0.03	7	15.84	0.27	0.28	
lower-income	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
lower-quality	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
lowered	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	5.78	0.94	1.00	
lowering	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1 	0.01	3	0.00	3	5.98	0.59	0.62	
lowest	2 	0.01	2 	0.01	1 	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	7	0.01	5	4.43	0.29	0.31	
lucrative	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
lump_sum	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
lung	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.02	0	0.00	0	0.00	3	0.00	1	11.88	0.86	0.91	
lung_cancer	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
luring	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
m4	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
machetes	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
machinery	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
machines	0	0.00	0	0.00	2 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	6.13	0.63	0.66	
made	16 	0.06	10 	0.05	7 	0.03	3 	0.01	18 	0.11	0	0.00	24 	0.31	78	0.06	6	68.48	0.34	0.36	
made_progress	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
made_redundant	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
made_up	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
magistrates	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	6.13	0.73	0.78	
magnitsky	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
mail	1 	0.00	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	4	0.00	2	8.36	0.59	0.63	
main	9 	0.04	0	0.00	0	0.00	1 	0.00	1 	0.01	1 	0.01	0	0.00	12	0.01	4	21.22	0.57	0.60	
mainly	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.01	0	0.00	2	0.00	2	6.97	0.81	0.85	
mainstream	0	0.00	2 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	6.82	0.64	0.68	
maintain	28 	0.11	4 	0.02	5 	0.02	4 	0.02	3 	0.02	0	0.00	1 	0.01	45	0.04	6	38.53	0.41	0.44	
maintained	1 	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	3	0.00	3	5.71	0.57	0.60	
maintaining	5 	0.02	2 	0.01	2 	0.01	5 	0.02	2 	0.01	0	0.00	2 	0.03	18	0.01	6	4.92	0.22	0.23	
maintains	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
maintenance	2 	0.01	5 	0.03	2 	0.01	3 	0.01	3 	0.02	2 	0.03	0	0.00	17	0.01	6	6.31	0.24	0.25	
major	11 	0.04	5 	0.03	9 	0.04	2 	0.01	10 	0.06	0	0.00	2 	0.03	39	0.03	6	13.78	0.22	0.24	
majority	5 	0.02	1 	0.01	0	0.00	2 	0.01	2 	0.01	1 	0.01	3 	0.04	14	0.01	6	10.72	0.32	0.34	
make	37 	0.15	28 	0.15	32 	0.13	30 	0.14	21 	0.13	11 	0.16	6 	0.08	165	0.14	7	3.23	0.04	0.04	
make_a_difference	0	0.00	2 	0.01	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	4	0.00	2	8.34	0.64	0.68	
make_good	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
make_it	6 	0.02	7 	0.04	3 	0.01	9 	0.04	2 	0.01	1 	0.01	0	0.00	28	0.02	6	10.25	0.24	0.26	
make_progress	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	3	0.00	3	5.60	0.56	0.59	
make_sense	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
make_sure	6 	0.02	2 	0.01	10 	0.04	4 	0.02	1 	0.01	4 	0.06	1 	0.01	28	0.02	7	10.89	0.25	0.27	
make_the_most_of	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.93	0.63	0.66	
make_up	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	2	0.00	2	4.43	0.66	0.70	
make_use_of	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
makers	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
makes	1 	0.00	1 	0.01	5 	0.02	1 	0.00	4 	0.02	0	0.00	0	0.00	12	0.01	5	9.90	0.41	0.44	
makes_sense	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
making	10 	0.04	9 	0.05	13 	0.05	16 	0.07	9 	0.05	4 	0.06	2 	0.03	63	0.05	7	4.19	0.10	0.10	
making_it	1 	0.00	2 	0.01	1 	0.00	4 	0.02	1 	0.01	0	0.00	0	0.00	9	0.01	5	5.88	0.33	0.35	
making_progress	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
making_sure	2 	0.01	1 	0.01	0	0.00	2 	0.01	1 	0.01	0	0.00	1 	0.01	7	0.01	5	4.61	0.27	0.28	
making_the_most_of	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.81	0.61	0.65	
making_use_of	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
malign	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.49	0.80	0.85	
malnutrition	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
mama	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
mammals	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
man	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
manage	4 	0.02	1 	0.01	5 	0.02	2 	0.01	2 	0.01	0	0.00	0	0.00	14	0.01	5	6.09	0.24	0.25	
manageable	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
managed	0	0.00	1 	0.01	5 	0.02	0	0.00	0	0.00	1 	0.01	1 	0.01	8	0.01	4	14.01	0.56	0.59	
management	2 	0.01	1 	0.01	5 	0.02	7 	0.03	1 	0.01	3 	0.04	0	0.00	19	0.02	6	12.51	0.36	0.38	
manager	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.49	0.80	0.85	
managers	3 	0.01	0	0.00	3 	0.01	3 	0.01	5 	0.03	1 	0.01	0	0.00	15	0.01	5	9.70	0.23	0.25	
managing	0	0.00	0	0.00	1 	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	4	0.00	2	9.13	0.63	0.66	
mandate	4 	0.02	2 	0.01	1 	0.00	1 	0.00	1 	0.01	1 	0.01	4 	0.05	14	0.01	7	9.32	0.31	0.33	
mandates	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.93	0.63	0.66	
mandating	0	0.00	1 	0.01	1 	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	4	0.00	3	5.55	0.47	0.50	
mandatory	4 	0.02	2 	0.01	4 	0.02	1 	0.00	0	0.00	2 	0.03	0	0.00	13	0.01	5	8.92	0.31	0.32	
manifesto	4 	0.02	12 	0.06	7 	0.03	3 	0.01	37 	0.22	2 	0.03	10 	0.13	75	0.06	7	75.87	0.43	0.45	
manipulated	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
mankind	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
manner	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.01	0	0.00	1 	0.01	3	0.00	3	6.31	0.62	0.66	
mansion-blocks	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
mansion_house	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
manufacture	0	0.00	1 	0.01	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	3	0.00	3	6.35	0.61	0.65	
manufactured	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
manufacturers	2 	0.01	3 	0.02	1 	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	8	0.01	5	5.91	0.33	0.35	
manufactures	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
manufacturing	5 	0.02	0	0.00	4 	0.02	1 	0.00	1 	0.01	1 	0.01	0	0.00	12	0.01	5	9.35	0.37	0.39	
many	3 	0.01	8 	0.04	13 	0.05	8 	0.04	14 	0.08	3 	0.04	3 	0.04	52	0.04	7	14.03	0.19	0.20	
map	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
map_out	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
marches	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	2	0.00	2	4.31	0.65	0.69	
marginal	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
marginalised	1 	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.05	0.63	0.67	
marine	2 	0.01	9 	0.05	1 	0.00	2 	0.01	0	0.00	0	0.00	2 	0.03	16	0.01	5	19.78	0.47	0.49	
maritime	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	3	0.00	2	7.91	0.73	0.77	
mark	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
marked	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
markedly	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
marker	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
market	11 	0.04	6 	0.03	3 	0.01	2 	0.01	6 	0.04	0	0.00	2 	0.03	30	0.02	6	11.74	0.26	0.28	
market_upgrades	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
marketed	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
marketisation	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	7.39	0.84	0.89	
markets	2 	0.01	2 	0.01	8 	0.03	2 	0.01	3 	0.02	1 	0.01	0	0.00	18	0.01	6	8.31	0.28	0.29	
marks	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
marriage	3 	0.01	0	0.00	0	0.00	1 	0.00	0	0.00	2 	0.03	0	0.00	6	0.00	3	12.25	0.57	0.60	
marriages	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
married	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
mass	1 	0.00	2 	0.01	2 	0.01	0	0.00	1 	0.01	4 	0.06	0	0.00	10	0.01	5	14.67	0.39	0.41	
massive	1 	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.05	0.63	0.67	
master	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
mastery	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
match	4 	0.02	1 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	5 	0.06	11	0.01	4	21.28	0.54	0.58	
matched	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
matches	0	0.00	0	0.00	2 	0.01	1 	0.00	0	0.00	0	0.00	1 	0.01	4	0.00	3	7.12	0.56	0.59	
matching	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	6.92	0.82	0.87	
materials	2 	0.01	3 	0.02	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	5	0.00	2	10.60	0.63	0.67	
maternal	2 	0.01	0	0.00	1 	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	5	0.00	3	5.86	0.42	0.44	
maternity	2 	0.01	0	0.00	2 	0.01	3 	0.01	1 	0.01	0	0.00	2 	0.03	10	0.01	5	6.91	0.26	0.28	
maternity_leave	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1	0.00	1	5.48	0.94	0.99	
maths	3 	0.01	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	5	0.00	2	9.13	0.59	0.63	
