Folder	BrexitPartyManifesto2019	BrexitPartyManifesto2019_Rel_Freq	ConsManifesto2019	ConsManifesto2019_Rel_Freq	GreenManifesto2019	GreenManifesto2019_Rel_Freq	LabourManifesto2019	LabourManifesto2019_Rel_Freq	LibdemManifesto2019	LibdemManifesto2019_Rel_Freq	PlaidCymruManifesto2019	PlaidCymruManifesto2019_Rel_Freq	SNPManifesto2019	SNPManifesto2019_Rel_Freq	TOTAL	TOTAL_Rel_Freq	RANGE	Log_Likelihood	Dispersion_DP	Dispersion_DPnorm	
getaccess	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
gets	0	0.00	4 	0.02	0	0.00	0	0.00	2 	0.01	0	0.00	1 	0.00	7	0.01	3	11.97	0.51	0.52	
getting	0	0.00	9 	0.04	1 	0.00	2 	0.01	0	0.00	0	0.00	5 	0.02	17	0.01	4	24.90	0.52	0.52	
getting_out_of	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
getting_rid	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
giants	0	0.00	0	0.00	1 	0.00	2 	0.01	4 	0.02	1 	0.01	0	0.00	8	0.01	4	8.05	0.37	0.37	
gift-card	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
gifted	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
gig	0	0.00	1 	0.00	3 	0.01	0	0.00	1 	0.00	0	0.00	1 	0.00	6	0.00	4	6.46	0.35	0.36	
gigabit	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	4	0.00	2	10.55	0.69	0.70	
gigabit-capable	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
gigafactories	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
gigafactory	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
girl	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
girls	0	0.00	1 	0.00	0	0.00	3 	0.01	3 	0.01	2 	0.01	2 	0.01	11	0.01	5	5.32	0.24	0.25	
give	1 	0.05	18 	0.09	25 	0.11	24 	0.10	25 	0.10	13 	0.08	5 	0.02	111	0.08	7	15.68	0.13	0.13	
give_birth	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
given	0	0.00	5 	0.02	10 	0.04	5 	0.02	5 	0.02	6 	0.04	5 	0.02	36	0.03	6	4.77	0.15	0.15	
given_a_hand	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
given_rise_to	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
gives	0	0.00	2 	0.01	2 	0.01	0	0.00	3 	0.01	0	0.00	1 	0.00	8	0.01	4	6.99	0.36	0.36	
gives_in	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
giving	1 	0.05	9 	0.04	8 	0.04	20 	0.08	17 	0.06	3 	0.02	6 	0.03	64	0.05	7	13.00	0.20	0.20	
glass	0	0.00	1 	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	3	0.00	3	4.10	0.49	0.50	
global	1 	0.05	10 	0.05	12 	0.05	22 	0.09	16 	0.06	8 	0.05	10 	0.05	79	0.06	7	4.59	0.10	0.10	
globally	0	0.00	1 	0.00	0	0.00	2 	0.01	0	0.00	1 	0.01	1 	0.00	5	0.00	4	5.04	0.38	0.39	
globe	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
glue	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	6.73	0.81	0.83	
glyphosate	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
gm-free	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
gmo-free	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
gni	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.56	0.68	0.69	
go	0	0.00	13 	0.06	0	0.00	2 	0.01	6 	0.02	4 	0.02	7 	0.03	32	0.02	5	25.44	0.32	0.32	
go-ahead	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
go_about	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
go_back	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
go_for	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
go_into	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.38	0.66	0.67	
go_on	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	1 	0.00	3	0.00	3	3.90	0.48	0.48	
go_through	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.71	0.69	0.70	
go_with	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
goal	0	0.00	2 	0.01	0	0.00	1 	0.00	1 	0.00	2 	0.01	0	0.00	6	0.00	4	6.54	0.39	0.40	
goals	0	0.00	1 	0.00	1 	0.00	1 	0.00	6 	0.02	1 	0.01	2 	0.01	12	0.01	6	6.42	0.31	0.32	
goes	0	0.00	1 	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	1 	0.00	4	0.00	4	3.01	0.31	0.31	
goes_ahead	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
going	0	0.00	1 	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	3	0.00	2	6.70	0.66	0.67	
going_concern	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
going_forward	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
going_into	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	2	0.00	2	3.85	0.62	0.63	
going_to	0	0.00	0	0.00	1 	0.00	1 	0.00	1 	0.00	0	0.00	3 	0.01	6	0.00	4	6.34	0.34	0.35	
goingfurther	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
gold	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
golden	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	7.09	0.83	0.84	
gone	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	7.57	0.85	0.86	
gone_wrong	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
good	3 	0.16	12 	0.06	12 	0.05	17 	0.07	20 	0.08	2 	0.01	3 	0.01	69	0.05	7	22.37	0.21	0.21	
good-quality	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
good_Friday	0	0.00	0	0.00	0	0.00	4 	0.02	0	0.00	0	0.00	0	0.00	4	0.00	1	13.46	0.81	0.83	
goods	0	0.00	4 	0.02	6 	0.03	1 	0.00	4 	0.02	4 	0.02	1 	0.00	20	0.01	6	8.04	0.26	0.26	
goodunderstanding	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
got	0	0.00	4 	0.02	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	6	0.00	3	11.79	0.52	0.53	
got_it	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
govern	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	2	0.00	2	3.85	0.62	0.63	
governance	0	0.00	2 	0.01	2 	0.01	3 	0.01	4 	0.02	2 	0.01	1 	0.00	14	0.01	6	1.89	0.14	0.14	
governance_arrangements	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
governed	0	0.00	0	0.00	0	0.00	2 	0.01	1 	0.00	0	0.00	0	0.00	3	0.00	2	6.17	0.62	0.63	
governing	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
governing_bodies	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
governing_body	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	2	0.00	2	3.85	0.62	0.63	
government	1 	0.05	53 	0.26	50 	0.22	112 	0.45	77 	0.29	54 	0.32	202 	0.96	549	0.41	7	171.30	0.23	0.23	
government'sreforms	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
government-backed	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	2	0.00	2	3.85	0.62	0.63	
government-owned	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
government-wide	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	2	0.00	1	6.52	0.80	0.82	
government_department	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
government_departments	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	3	0.00	2	7.11	0.67	0.68	
governments	1 	0.05	3 	0.01	4 	0.02	8 	0.03	7 	0.03	7 	0.04	9 	0.04	39	0.03	7	5.31	0.16	0.16	
governor	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
gp	1 	0.05	5 	0.02	0	0.00	1 	0.00	5 	0.02	0	0.00	0	0.00	12	0.01	4	19.66	0.56	0.56	
gp.	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
gp_training	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
gps	0	0.00	0	0.00	0	0.00	0	0.00	4 	0.02	1 	0.01	0	0.00	5	0.00	2	12.18	0.68	0.69	
grab	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	2 	0.01	3	0.00	2	6.93	0.66	0.67	
grabbing	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
grabs	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.29	0.66	0.67	
grade	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
graduate	0	0.00	2 	0.01	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	3	0.00	2	7.01	0.65	0.66	
graduate-led	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
graduates	0	0.00	1 	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	3	0.00	3	3.82	0.47	0.47	
graduating	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	2	0.00	2	4.03	0.63	0.64	
graduation	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
graduation.	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
grammar_schools	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.01	0	0.00	0	0.00	3	0.00	1	9.78	0.80	0.82	
grant	0	0.00	2 	0.01	3 	0.01	0	0.00	2 	0.01	0	0.00	2 	0.01	9	0.01	4	7.46	0.33	0.33	
grant-funding	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
granted	0	0.00	0	0.00	1 	0.00	1 	0.00	2 	0.01	0	0.00	0	0.00	4	0.00	3	5.11	0.45	0.45	
granting	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.14	0.64	0.65	
grants	2 	0.11	0	0.00	5 	0.02	4 	0.02	2 	0.01	1 	0.01	2 	0.01	16	0.01	6	13.06	0.32	0.32	
grasp	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	7.57	0.85	0.86	
grass	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
grassroots	0	0.00	1 	0.00	0	0.00	2 	0.01	1 	0.00	0	0.00	0	0.00	4	0.00	3	5.46	0.47	0.47	
gravely	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
gravity	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
great	0	0.00	22 	0.11	2 	0.01	2 	0.01	4 	0.02	1 	0.01	4 	0.02	35	0.03	6	43.91	0.48	0.48	
greater	0	0.00	10 	0.05	6 	0.03	11 	0.04	11 	0.04	15 	0.09	11 	0.05	64	0.05	6	9.59	0.13	0.13	
greatest	0	0.00	3 	0.01	1 	0.00	3 	0.01	4 	0.02	1 	0.01	1 	0.00	13	0.01	6	3.46	0.24	0.24	
greed	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	6.73	0.81	0.83	
green	0	0.00	3 	0.01	140 	0.62	26 	0.10	16 	0.06	19 	0.11	10 	0.05	214	0.16	6	272.56	0.48	0.49	
green_belt	0	0.00	2 	0.01	2 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	5	0.00	3	7.47	0.49	0.50	
green_party	0	0.00	0	0.00	36 	0.16	0	0.00	0	0.00	0	0.00	0	0.00	36	0.03	1	127.56	0.83	0.84	
green_revolution	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	2	0.00	2	4.03	0.63	0.64	
greener	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	11 	0.05	14	0.01	3	34.34	0.65	0.65	
greenest	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
greenhouse	0	0.00	1 	0.00	2 	0.01	1 	0.00	5 	0.02	0	0.00	0	0.00	9	0.01	4	9.85	0.41	0.42	
greening	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.46	0.67	0.68	
greens	0	0.00	0	0.00	6 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	6	0.00	1	21.26	0.83	0.84	
greenspaces	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
grenfellstyle	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
grid	0	0.00	0	0.00	3 	0.01	5 	0.02	3 	0.01	1 	0.01	1 	0.00	13	0.01	5	7.67	0.29	0.30	
grids	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.01	0	0.00	2	0.00	2	4.64	0.68	0.69	
grief	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
grieve	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
grip	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
groceries	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.00	2	0.00	2	4.18	0.65	0.66	
grooming	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
groping	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
gross	0	0.00	0	0.00	2 	0.01	1 	0.00	2 	0.01	0	0.00	0	0.00	5	0.00	3	6.42	0.45	0.45	
ground	0	0.00	0	0.00	2 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	6.63	0.64	0.65	
ground-breaking	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	3	0.00	3	4.71	0.54	0.55	
ground_floor	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
ground_rents	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
grounded	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
grounds	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	2	0.00	2	4.03	0.63	0.64	
group	0	0.00	0	0.00	9 	0.04	1 	0.00	2 	0.01	2 	0.01	5 	0.02	19	0.01	5	17.84	0.41	0.41	
groups	0	0.00	4 	0.02	5 	0.02	3 	0.01	9 	0.03	0	0.00	0	0.00	21	0.02	4	17.74	0.34	0.35	
grouse	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
grow	0	0.00	8 	0.04	9 	0.04	3 	0.01	6 	0.02	1 	0.01	6 	0.03	33	0.02	6	9.78	0.22	0.22	
grow_up	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.71	0.69	0.70	
growing	0	0.00	1 	0.00	6 	0.03	6 	0.02	4 	0.02	1 	0.01	2 	0.01	20	0.01	6	6.85	0.25	0.25	
grown	0	0.00	0	0.00	3 	0.01	2 	0.01	0	0.00	0	0.00	1 	0.00	6	0.00	3	8.92	0.49	0.49	
grows	0	0.00	1 	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	3	0.00	3	4.00	0.48	0.49	
growth	2 	0.11	21 	0.10	3 	0.01	2 	0.01	7 	0.03	5 	0.03	11 	0.05	51	0.04	7	33.14	0.34	0.35	
growths	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
gu14	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
guarantee	0	0.00	7 	0.03	11 	0.05	16 	0.06	4 	0.02	3 	0.02	3 	0.01	44	0.03	6	15.88	0.27	0.27	
guaranteed	0	0.00	1 	0.00	1 	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	4	0.00	4	3.76	0.37	0.37	
guaranteeing	0	0.00	2 	0.01	1 	0.00	4 	0.02	0	0.00	0	0.00	1 	0.00	8	0.01	4	8.86	0.41	0.42	
guarantees	0	0.00	2 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	7.12	0.66	0.67	
guard	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
guardian	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	5.16	0.72	0.73	
guardians	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
guidance	0	0.00	0	0.00	3 	0.01	3 	0.01	3 	0.01	0	0.00	0	0.00	9	0.01	3	10.73	0.45	0.45	
guide	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.14	0.64	0.65	
guided	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
guidelines	0	0.00	0	0.00	0	0.00	2 	0.01	1 	0.00	1 	0.01	1 	0.00	5	0.00	4	4.51	0.33	0.34	
guiding	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.01	0	0.00	2	0.00	2	4.64	0.68	0.69	
guilty	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
guns	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
guzzling	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
habitat	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	4.92	0.70	0.71	
habitats	0	0.00	0	0.00	8 	0.04	3 	0.01	2 	0.01	3 	0.02	0	0.00	16	0.01	4	17.92	0.39	0.40	
had	0	0.00	0	0.00	5 	0.02	2 	0.01	4 	0.02	5 	0.03	10 	0.05	26	0.02	5	17.85	0.32	0.32	
had_enough_of	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
had_to	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.14	0.64	0.65	
haemorrhage	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
half	0	0.00	1 	0.00	6 	0.03	1 	0.00	4 	0.02	6 	0.04	2 	0.01	20	0.01	6	10.77	0.31	0.31	
half-day	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
half_a_century	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
halfway	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
hallmarks	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
halt	0	0.00	0	0.00	1 	0.00	3 	0.01	1 	0.00	1 	0.01	3 	0.01	9	0.01	5	5.76	0.32	0.33	
halted	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	2	0.00	2	5.07	0.72	0.73	
halting	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
halve	0	0.00	0	0.00	1 	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	3	0.00	3	3.58	0.45	0.45	
halved	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
halving	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
ham	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
hamper	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
hand	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
hand_in_hand	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	3	0.00	3	4.71	0.54	0.55	
handed	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
handed_out	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
handed_over	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
handful	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
handing	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
handling	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	2	0.00	2	5.07	0.72	0.73	
handover	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
hands	0	0.00	2 	0.01	3 	0.01	7 	0.03	1 	0.00	1 	0.01	9 	0.04	23	0.02	6	14.33	0.35	0.36	
hands-on	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
handshakes	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
hangs	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
happen	0	0.00	1 	0.00	1 	0.00	3 	0.01	1 	0.00	2 	0.01	0	0.00	8	0.01	5	5.08	0.31	0.32	
happened_to	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
happening	0	0.00	0	0.00	2 	0.01	1 	0.00	0	0.00	1 	0.01	0	0.00	4	0.00	3	6.29	0.52	0.53	
happens	0	0.00	1 	0.00	1 	0.00	2 	0.01	0	0.00	1 	0.01	1 	0.00	6	0.00	5	3.18	0.21	0.22	
happier	0	0.00	2 	0.01	3 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	6	0.00	3	9.32	0.51	0.52	
happy	0	0.00	1 	0.00	0	0.00	1 	0.00	5 	0.02	1 	0.01	0	0.00	8	0.01	4	10.42	0.43	0.44	
